"RGN09CD","Year","Sex","Age_Group","Deprivation_Quintile","Ethnic_Group","population_estimates"
"E12000006",2020,"Females","75-84","1","Asian",606.883212498797
"E12000006",2020,"Females","75-84","2","Asian",722.261560493838
"E12000006",2020,"Females","75-84","3","Asian",871.627063830021
"E12000006",2020,"Females","75-84","4","Asian",790.504638501262
"E12000006",2020,"Females","75-84","5","Asian",1080.83652744214
"E12000006",2020,"Females","75-84","1","Black",300.213635466458
"E12000006",2020,"Females","75-84","2","Black",431.738099247182
"E12000006",2020,"Females","75-84","3","Black",361.272080409713
"E12000006",2020,"Females","75-84","4","Black",265.933758408717
"E12000006",2020,"Females","75-84","5","Black",248.770728468167
"E12000006",2020,"Females","75-84","1","Mixed",87.8965949482504
"E12000006",2020,"Females","75-84","2","Mixed",122.222007235389
"E12000006",2020,"Females","75-84","3","Mixed",180.795685400299
"E12000006",2020,"Females","75-84","4","Mixed",156.31179383679
"E12000006",2020,"Females","75-84","5","Mixed",194.325918763367
"E12000006",2020,"Females","75-84","1","Other",33.6014245642714
"E12000006",2020,"Females","75-84","2","Other",60.4592022664493
"E12000006",2020,"Females","75-84","3","Other",73.0846088670497
"E12000006",2020,"Females","75-84","4","Other",79.9284661369395
"E12000006",2020,"Females","75-84","5","Other",95.1902749684655
"E12000006",2020,"Females","75-84","1","White",16047.1848579146
"E12000006",2020,"Females","75-84","2","White",35186.5146544702
"E12000006",2020,"Females","75-84","3","White",57013.9222443231
"E12000006",2020,"Females","75-84","4","White",51326.5726947734
"E12000006",2020,"Females","75-84","5","White",60073.4482667584
"E12000006",2020,"Females","85+","1","Asian",217.358581407982
"E12000006",2020,"Females","85+","2","Asian",252.152448235398
"E12000006",2020,"Females","85+","3","Asian",289.777916070273
"E12000006",2020,"Females","85+","4","Asian",250.838146813314
"E12000006",2020,"Females","85+","5","Asian",339.247916579052
"E12000006",2020,"Females","85+","1","Black",131.823356346875
"E12000006",2020,"Females","85+","2","Black",184.790375152043
"E12000006",2020,"Females","85+","3","Black",147.251342497504
"E12000006",2020,"Females","85+","4","Black",103.455341109528
"E12000006",2020,"Females","85+","5","Black",95.7297088890368
"E12000006",2020,"Females","85+","1","Mixed",44.3131810037711
"E12000006",2020,"Females","85+","2","Mixed",60.0630397962854
"E12000006",2020,"Females","85+","3","Mixed",84.6080818626842
"E12000006",2020,"Females","85+","4","Mixed",69.818436160546
"E12000006",2020,"Females","85+","5","Mixed",85.857277763267
"E12000006",2020,"Females","85+","1","Other",22.9882532755182
"E12000006",2020,"Females","85+","2","Other",40.3188110141806
"E12000006",2020,"Females","85+","3","Other",46.4127308070031
"E12000006",2020,"Females","85+","4","Other",48.4470409376875
"E12000006",2020,"Females","85+","5","Other",57.0724312501882
"E12000006",2020,"Females","85+","1","White",8588.52022171852
"E12000006",2020,"Females","85+","2","White",18356.6217129638
"E12000006",2020,"Females","85+","3","White",28324.5694927395
"E12000006",2020,"Females","85+","4","White",24337.6839274341
"E12000006",2020,"Females","85+","5","White",28176.5332281697
"E12000006",2020,"Males","0-24","1","Asian",16056.5446244523
"E12000006",2020,"Males","0-24","2","Asian",18351.0883784837
"E12000006",2020,"Males","0-24","3","Asian",17234.1020241777
"E12000006",2020,"Males","0-24","4","Asian",12403.1438214147
"E12000006",2020,"Males","0-24","5","Asian",12578.0775256771
"E12000006",2020,"Males","0-24","1","Black",6328.36095156279
"E12000006",2020,"Males","0-24","2","Black",8856.75629066961
"E12000006",2020,"Males","0-24","3","Black",7957.8542492055
"E12000006",2020,"Males","0-24","4","Black",4969.27869824127
"E12000006",2020,"Males","0-24","5","Black",3909.47905959504
"E12000006",2020,"Males","0-24","1","Mixed",7282.86791191112
"E12000006",2020,"Males","0-24","2","Mixed",9836.41995665783
"E12000006",2020,"Males","0-24","3","Mixed",11424.353460578
"E12000006",2020,"Males","0-24","4","Mixed",9728.7549715039
"E12000006",2020,"Males","0-24","5","Mixed",10656.0682652738
"E12000006",2020,"Males","0-24","1","Other",1119.7936076278
"E12000006",2020,"Males","0-24","2","Other",1073.70656946728
"E12000006",2020,"Males","0-24","3","Other",1692.12373938075
"E12000006",2020,"Males","0-24","4","Other",1249.28518645982
"E12000006",2020,"Males","0-24","5","Other",1135.91187634409
"E12000006",2020,"Males","0-24","1","White",79541.4953390518
"E12000006",2020,"Males","0-24","2","White",134327.773797558
"E12000006",2020,"Males","0-24","3","White",189039.288619906
"E12000006",2020,"Males","0-24","4","White",170858.700985112
"E12000006",2020,"Males","0-24","5","White",199118.48308967
"E12000006",2020,"Males","25-49","1","Asian",16772.0292458904
"E12000006",2020,"Males","25-49","2","Asian",19944.4262640596
"E12000006",2020,"Males","25-49","3","Asian",20803.779286498
"E12000006",2020,"Males","25-49","4","Asian",15315.0786302518
"E12000006",2020,"Males","25-49","5","Asian",15675.4494465866
"E12000006",2020,"Males","25-49","1","Black",5982.35834392335
"E12000006",2020,"Males","25-49","2","Black",8588.51394236338
"E12000006",2020,"Males","25-49","3","Black",7909.05485547754
"E12000006",2020,"Males","25-49","4","Black",5082.31448674406
"E12000006",2020,"Males","25-49","5","Black",4066.94642000564
"E12000006",2020,"Males","25-49","1","Mixed",3569.28406501226
"E12000006",2020,"Males","25-49","2","Mixed",4123.92192627517
"E12000006",2020,"Males","25-49","3","Mixed",5416.84386775791
"E12000006",2020,"Males","25-49","4","Mixed",4271.85954401433
"E12000006",2020,"Males","25-49","5","Mixed",4303.79029177787
"E12000006",2020,"Males","25-49","1","Other",2473.89280947132
"E12000006",2020,"Males","25-49","2","Other",2230.8713739493
"E12000006",2020,"Males","25-49","3","Other",3130.84671170228
"E12000006",2020,"Males","25-49","4","Other",2134.01997717186
"E12000006",2020,"Males","25-49","5","Other",1989.37092871917
"E12000006",2020,"Males","25-49","1","White",82330.2796342422
"E12000006",2020,"Males","25-49","2","White",146623.511932927
"E12000006",2020,"Males","25-49","3","White",209403.300106049
"E12000006",2020,"Males","25-49","4","White",188743.295794464
"E12000006",2020,"Males","25-49","5","White",208454.110114637
"E12000006",2020,"Males","50-64","1","Asian",3388.33216959476
"E12000006",2020,"Males","50-64","2","Asian",4730.08091534435
"E12000006",2020,"Males","50-64","3","Asian",4882.88125174675
"E12000006",2020,"Males","50-64","4","Asian",4420.35816405844
"E12000006",2020,"Males","50-64","5","Asian",5687.40035864693
"E12000006",2020,"Males","50-64","1","Black",2748.33887473476
"E12000006",2020,"Males","50-64","2","Black",3905.28298902839
"E12000006",2020,"Males","50-64","3","Black",3845.10131388424
"E12000006",2020,"Males","50-64","4","Black",2774.79259117726
"E12000006",2020,"Males","50-64","5","Black",2247.29803305851
"E12000006",2020,"Males","50-64","1","Mixed",758.239032318031
"E12000006",2020,"Males","50-64","2","Mixed",1083.54902156055
"E12000006",2020,"Males","50-64","3","Mixed",1360.36023091246
"E12000006",2020,"Males","50-64","4","Mixed",1295.37441527854
"E12000006",2020,"Males","50-64","5","Mixed",1291.90201500829
"E12000006",2020,"Males","50-64","1","Other",338.101263908135
"E12000006",2020,"Males","50-64","2","Other",496.684814443655
"E12000006",2020,"Males","50-64","3","Other",757.092559315387
"E12000006",2020,"Males","50-64","4","Other",707.404341011785
"E12000006",2020,"Males","50-64","5","Other",803.892880627844
"E12000006",2020,"Males","50-64","1","White",46395.3694417721
"E12000006",2020,"Males","50-64","2","White",91767.8797768375
"E12000006",2020,"Males","50-64","3","White",142252.178228549
"E12000006",2020,"Males","50-64","4","White",131505.936595112
"E12000006",2020,"Males","50-64","5","White",150324.260722052
"E12000006",2020,"Males","65-74","1","Asian",1189.73686358397
"E12000006",2020,"Males","65-74","2","Asian",1404.62075425785
"E12000006",2020,"Males","65-74","3","Asian",1580.41806994524
"E12000006",2020,"Males","65-74","4","Asian",1461.50686229246
"E12000006",2020,"Males","65-74","5","Asian",1885.47863260916
"E12000006",2020,"Males","65-74","1","Black",495.084361345981
"E12000006",2020,"Males","65-74","2","Black",585.567532406418
"E12000006",2020,"Males","65-74","3","Black",508.917664251666
"E12000006",2020,"Males","65-74","4","Black",378.204057911102
"E12000006",2020,"Males","65-74","5","Black",281.438696852271
"E12000006",2020,"Males","65-74","1","Mixed",142.297588481252
"E12000006",2020,"Males","65-74","2","Mixed",218.372900316617
"E12000006",2020,"Males","65-74","3","Mixed",279.459502370954
"E12000006",2020,"Males","65-74","4","Mixed",242.059391155415
"E12000006",2020,"Males","65-74","5","Mixed",290.118350781559
"E12000006",2020,"Males","65-74","1","Other",87.8620759490528
"E12000006",2020,"Males","65-74","2","Other",161.556180457164
"E12000006",2020,"Males","65-74","3","Other",222.567033245774
"E12000006",2020,"Males","65-74","4","Other",206.533069291425
"E12000006",2020,"Males","65-74","5","Other",338.571764147303
"E12000006",2020,"Males","65-74","1","White",22674.3990165932
"E12000006",2020,"Males","65-74","2","White",49701.0949584502
"E12000006",2020,"Males","65-74","3","White",80645.6473009701
"E12000006",2020,"Males","65-74","4","White",72853.8774791017
"E12000006",2020,"Males","65-74","5","White",81847.7498932259
"E12000006",2020,"Males","75-84","1","Asian",537.610989860653
"E12000006",2020,"Males","75-84","2","Asian",661.646008947787
"E12000006",2020,"Males","75-84","3","Asian",780.632412879744
"E12000006",2020,"Males","75-84","4","Asian",712.26643306999
"E12000006",2020,"Males","75-84","5","Asian",945.397184880368
"E12000006",2020,"Males","75-84","1","Black",261.815977898408
"E12000006",2020,"Males","75-84","2","Black",322.807282391806
"E12000006",2020,"Males","75-84","3","Black",294.185888991075
"E12000006",2020,"Males","75-84","4","Black",215.708630817611
"E12000006",2020,"Males","75-84","5","Black",165.149103247529
"E12000006",2020,"Males","75-84","1","Mixed",69.0721739523061
"E12000006",2020,"Males","75-84","2","Mixed",110.497823423167
"E12000006",2020,"Males","75-84","3","Mixed",148.279748149797
"E12000006",2020,"Males","75-84","4","Mixed",126.721971448349
"E12000006",2020,"Males","75-84","5","Mixed",156.263034906262
"E12000006",2020,"Males","75-84","1","Other",27.523332320535
"E12000006",2020,"Males","75-84","2","Other",52.7560810571498
"E12000006",2020,"Males","75-84","3","Other",76.2110181858907
"E12000006",2020,"Males","75-84","4","Other",69.7772022170951
"E12000006",2020,"Males","75-84","5","Other",117.686259609469
"E12000006",2020,"Males","75-84","1","White",12839.2255130314
"E12000006",2020,"Males","75-84","2","White",29337.1820015498
"E12000006",2020,"Males","75-84","3","White",49916.1806360804
"E12000006",2020,"Males","75-84","4","White",44491.8139416168
"E12000006",2020,"Males","75-84","5","White",51426.2973494609
"E12000006",2020,"Males","85+","1","Asian",167.153778869826
"E12000006",2020,"Males","85+","2","Asian",207.591574652089
"E12000006",2020,"Males","85+","3","Asian",235.681247558967
"E12000006",2020,"Males","85+","4","Asian",217.437933721958
"E12000006",2020,"Males","85+","5","Asian",302.168488088779
"E12000006",2020,"Males","85+","1","Black",100.744651390892
"E12000006",2020,"Males","85+","2","Black",125.34445895555
"E12000006",2020,"Males","85+","3","Black",109.920343378557
"E12000006",2020,"Males","85+","4","Black",81.4963479016515
"E12000006",2020,"Males","85+","5","Black",65.3264227507131
"E12000006",2020,"Males","85+","1","Mixed",29.3858521509743
"E12000006",2020,"Males","85+","2","Mixed",47.4378341465356
"E12000006",2020,"Males","85+","3","Mixed",61.2558247063272
"E12000006",2020,"Males","85+","4","Mixed",52.9336520393479
"E12000006",2020,"Males","85+","5","Mixed",68.3405114377737
"E12000006",2020,"Males","85+","1","Other",10.6929373846199
"E12000006",2020,"Males","85+","2","Other",20.6825699335004
"E12000006",2020,"Males","85+","3","Other",28.7504178578043
"E12000006",2020,"Males","85+","4","Other",26.6167076911334
"E12000006",2020,"Males","85+","5","Other",47.0011598767403
"E12000006",2020,"Males","85+","1","White",4551.15831230594
"E12000006",2020,"Males","85+","2","White",10493.9133931913
"E12000006",2020,"Males","85+","3","White",17181.253702084
"E12000006",2020,"Males","85+","4","White",15484.885607082
"E12000006",2020,"Males","85+","5","White",18739.378270841
"E12000007",2020,"Females","0-24","1","Asian",53242.0133973949
"E12000007",2020,"Females","0-24","2","Asian",125193.050891016
"E12000007",2020,"Females","0-24","3","Asian",80772.063173898
"E12000007",2020,"Females","0-24","4","Asian",43917.7574676594
"E12000007",2020,"Females","0-24","5","Asian",20884.4776367802
"E12000007",2020,"Females","0-24","1","Black",72920.6315919861
"E12000007",2020,"Females","0-24","2","Black",94978.848588088
"E12000007",2020,"Females","0-24","3","Black",39643.0644877257
"E12000007",2020,"Females","0-24","4","Black",14357.0867132282
"E12000007",2020,"Females","0-24","5","Black",4474.18766470058
"E12000007",2020,"Females","0-24","1","Mixed",27436.5473157957
"E12000007",2020,"Females","0-24","2","Mixed",47616.7904408878
"E12000007",2020,"Females","0-24","3","Mixed",31006.5465443115
"E12000007",2020,"Females","0-24","4","Mixed",19471.10393255
"E12000007",2020,"Females","0-24","5","Mixed",11723.0088365976
"E12000007",2020,"Females","0-24","1","Other",11487.0555611652
"E12000007",2020,"Females","0-24","2","Other",17729.7064440398
"E12000007",2020,"Females","0-24","3","Other",10654.6395942334
"E12000007",2020,"Females","0-24","4","Other",6324.305187142
"E12000007",2020,"Females","0-24","5","Other",2710.18547448032
"E12000007",2020,"Females","0-24","1","White",90353.5387805195
"E12000007",2020,"Females","0-24","2","White",180564.849970801
"E12000007",2020,"Females","0-24","3","White",142630.275823225
"E12000007",2020,"Females","0-24","4","White",128142.044353809
"E12000007",2020,"Females","0-24","5","White",106341.023127924
"E12000007",2020,"Females","25-49","1","Asian",58835.8368432073
"E12000007",2020,"Females","25-49","2","Asian",155342.425251606
"E12000007",2020,"Females","25-49","3","Asian",110643.563593424
"E12000007",2020,"Females","25-49","4","Asian",64544.9119292233
"E12000007",2020,"Females","25-49","5","Asian",31952.1072814715
"E12000007",2020,"Females","25-49","1","Black",68738.9163389346
"E12000007",2020,"Females","25-49","2","Black",92535.5507146837
"E12000007",2020,"Females","25-49","3","Black",38586.1087248977
"E12000007",2020,"Females","25-49","4","Black",13692.4661881228
"E12000007",2020,"Females","25-49","5","Black",4480.81468967585
"E12000007",2020,"Females","25-49","1","Mixed",17514.7991857524
"E12000007",2020,"Females","25-49","2","Mixed",32717.6751710573
"E12000007",2020,"Females","25-49","3","Mixed",19545.5948712052
"E12000007",2020,"Females","25-49","4","Mixed",11390.5001607075
"E12000007",2020,"Females","25-49","5","Mixed",6126.25789283216
"E12000007",2020,"Females","25-49","1","Other",15471.9101424216
"E12000007",2020,"Females","25-49","2","Other",26247.3228589411
"E12000007",2020,"Females","25-49","3","Other",15830.5779470721
"E12000007",2020,"Females","25-49","4","Other",9820.56415976432
"E12000007",2020,"Females","25-49","5","Other",4718.08552593088
"E12000007",2020,"Females","25-49","1","White",134749.134240882
"E12000007",2020,"Females","25-49","2","White",308825.867380162
"E12000007",2020,"Females","25-49","3","White",243815.399964453
"E12000007",2020,"Females","25-49","4","White",197773.457446143
"E12000007",2020,"Females","25-49","5","White",138924.004497375
"E12000007",2020,"Females","50-64","1","Asian",17210.0885034186
"E12000007",2020,"Females","50-64","2","Asian",45464.2451650609
"E12000007",2020,"Females","50-64","3","Asian",35866.167504974
"E12000007",2020,"Females","50-64","4","Asian",23346.5205592181
"E12000007",2020,"Females","50-64","5","Asian",12581.4224653382
